title,categories,manufacturer,brand,category_code,brand01,title_clean,categories_clean,manufacturer_clean,brand_clean,category_code_clean,brand01_clean,max_match_score,match_count
Sony 20 Lite 512GB/16GB 5G Smartphone (2024),electronics > mobile phones,Sony,Sony,,,sony 20 lite 512gb 16gb 5g smartphone  2024,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Oppo 25 Lite 256GB/16GB 5G Smartphone (2025),electronics > mobile phones,Oppo,Oppo,,,oppo 25 lite 256gb 16gb 5g smartphone  2025,electronics   mobile phones,oppo,oppo,,,66.66666666666667,1
Xiaomi 18 SE 256GB/8GB 5G Smartphone (2025),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 18 se 256gb 8gb 5g smartphone  2025,electronics   mobile phones,xiaomi,xiaomi,,,66.66666666666667,1
Infinix 23 Plus 128GB/4GB 5G Smartphone (2025),electronics > mobile phones,Infinix,Infinix,,,infinix 23 plus 128gb 4gb 5g smartphone  2025,electronics   mobile phones,infinix,infinix,,,66.66666666666667,1
Sony 18 Lite 64GB/8GB 5G Smartphone (2023),electronics > mobile phones,Sony,Sony,,,sony 18 lite 64gb 8gb 5g smartphone  2023,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Huawei 24 Max 256GB/6GB 5G Smartphone (2023),electronics > mobile phones,Huawei,Huawei,,,huawei 24 max 256gb 6gb 5g smartphone  2023,electronics   mobile phones,huawei,huawei,,,66.66666666666667,1
Sony 15 Max 64GB/4GB 5G Smartphone (2023),electronics > mobile phones,Sony,Sony,,,sony 15 max 64gb 4gb 5g smartphone  2023,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Samsung 20 Lite 256GB/8GB 5G Smartphone (2023),electronics > mobile phones,Samsung,Samsung,,,samsung 20 lite 256gb 8gb 5g smartphone  2023,electronics   mobile phones,samsung,samsung,,,66.66666666666667,1
Samsung 18 SE 128GB/6GB 5G Smartphone (2024),electronics > mobile phones,Samsung,Samsung,,,samsung 18 se 128gb 6gb 5g smartphone  2024,electronics   mobile phones,samsung,samsung,,,66.66666666666667,1
Sony 16 Pro 128GB/12GB 5G Smartphone (2025),electronics > mobile phones,Sony,Sony,,,sony 16 pro 128gb 12gb 5g smartphone  2025,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Nokia 12 Plus 256GB/16GB 5G Smartphone (2024),electronics > mobile phones,Nokia,Nokia,,,nokia 12 plus 256gb 16gb 5g smartphone  2024,electronics   mobile phones,nokia,nokia,,,66.66666666666667,1
Huawei 24 Pro 512GB/4GB 5G Smartphone (2025),electronics > mobile phones,Huawei,Huawei,,,huawei 24 pro 512gb 4gb 5g smartphone  2025,electronics   mobile phones,huawei,huawei,,,66.66666666666667,1
Sony 17 Ultra 128GB/12GB 5G Smartphone (2024),electronics > mobile phones,Sony,Sony,,,sony 17 ultra 128gb 12gb 5g smartphone  2024,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Google 15 Pro 128GB/12GB 5G Smartphone (2023),electronics > mobile phones,Google,Google,,,google 15 pro 128gb 12gb 5g smartphone  2023,electronics   mobile phones,google,google,,,66.66666666666667,1
Apple 15 Ultra 512GB/4GB 5G Smartphone (2024),electronics > mobile phones,Apple,Apple,,,apple 15 ultra 512gb 4gb 5g smartphone  2024,electronics   mobile phones,apple,apple,,,66.66666666666667,1
Huawei 20 Plus 512GB/4GB 5G Smartphone (2024),electronics > mobile phones,Huawei,Huawei,,,huawei 20 plus 512gb 4gb 5g smartphone  2024,electronics   mobile phones,huawei,huawei,,,66.66666666666667,1
Huawei 16 SE 256GB/16GB 5G Smartphone (2025),electronics > mobile phones,Huawei,Huawei,,,huawei 16 se 256gb 16gb 5g smartphone  2025,electronics   mobile phones,huawei,huawei,,,66.66666666666667,1
Samsung 15 Pro 512GB/4GB 5G Smartphone (2023),electronics > mobile phones,Samsung,Samsung,,,samsung 15 pro 512gb 4gb 5g smartphone  2023,electronics   mobile phones,samsung,samsung,,,66.66666666666667,1
Vivo 19 SE 128GB/6GB 5G Smartphone (2025),electronics > mobile phones,Vivo,Vivo,,,vivo 19 se 128gb 6gb 5g smartphone  2025,electronics   mobile phones,vivo,vivo,,,66.66666666666667,1
Nokia 16 Ultra 512GB/16GB 5G Smartphone (2023),electronics > mobile phones,Nokia,Nokia,,,nokia 16 ultra 512gb 16gb 5g smartphone  2023,electronics   mobile phones,nokia,nokia,,,66.66666666666667,1
Motorola 16 Lite 512GB/8GB 5G Smartphone (2025),electronics > mobile phones,Motorola,Motorola,,,motorola 16 lite 512gb 8gb 5g smartphone  2025,electronics   mobile phones,motorola,motorola,,,66.66666666666667,1
Oppo 20 Max 256GB/8GB 5G Smartphone (2025),electronics > mobile phones,Oppo,Oppo,,,oppo 20 max 256gb 8gb 5g smartphone  2025,electronics   mobile phones,oppo,oppo,,,66.66666666666667,1
Apple 20 Lite 128GB/4GB 5G Smartphone (2024),electronics > mobile phones,Apple,Apple,,,apple 20 lite 128gb 4gb 5g smartphone  2024,electronics   mobile phones,apple,apple,,,66.66666666666667,1
Infinix 12 Ultra 64GB/6GB 5G Smartphone (2023),electronics > mobile phones,Infinix,Infinix,,,infinix 12 ultra 64gb 6gb 5g smartphone  2023,electronics   mobile phones,infinix,infinix,,,66.66666666666667,1
Motorola 23 Lite 128GB/12GB 5G Smartphone (2024),electronics > mobile phones,Motorola,Motorola,,,motorola 23 lite 128gb 12gb 5g smartphone  2024,electronics   mobile phones,motorola,motorola,,,66.66666666666667,1
Huawei 15 Lite 128GB/12GB 5G Smartphone (2024),electronics > mobile phones,Huawei,Huawei,,,huawei 15 lite 128gb 12gb 5g smartphone  2024,electronics   mobile phones,huawei,huawei,,,66.66666666666667,1
Samsung 22 Max 256GB/4GB 5G Smartphone (2023),electronics > mobile phones,Samsung,Samsung,,,samsung 22 max 256gb 4gb 5g smartphone  2023,electronics   mobile phones,samsung,samsung,,,66.66666666666667,1
Apple 19 SE 512GB/16GB 5G Smartphone (2024),electronics > mobile phones,Apple,Apple,,,apple 19 se 512gb 16gb 5g smartphone  2024,electronics   mobile phones,apple,apple,,,66.66666666666667,1
Vivo 25 Ultra 256GB/12GB 5G Smartphone (2023),electronics > mobile phones,Vivo,Vivo,,,vivo 25 ultra 256gb 12gb 5g smartphone  2023,electronics   mobile phones,vivo,vivo,,,66.66666666666667,1
Vivo 17 Plus 256GB/4GB 5G Smartphone (2023),electronics > mobile phones,Vivo,Vivo,,,vivo 17 plus 256gb 4gb 5g smartphone  2023,electronics   mobile phones,vivo,vivo,,,66.66666666666667,1
Sony 16 Lite 256GB/6GB 5G Smartphone (2025),electronics > mobile phones,Sony,Sony,,,sony 16 lite 256gb 6gb 5g smartphone  2025,electronics   mobile phones,sony,sony,,,66.66666666666667,1
,,,,microwaveoven,,,,,,microwaveoven,,31.999999999999996,0
,,,,Anil,,,,,,anil,,40.0,0
,,,,arris sb6141,,,,,,arris sb6141,,19.999999999999996,0
,,,,acrylic ,,,,,,acrylic,,14.28571428571429,0
,,,,linen scent,,,,,,linen scent,,42.85714285714286,0
,,,,,,,,,,,,0.0,0
,,,,furniture.kitchen.table,maestro,,,,,furniture kitchen table,maestro,44.44444444444444,0
,,,,electronics.smartphone,apple,,,,,electronics smartphone,apple,60.0,0
,,,,appliances.kitchen.refrigerators,lg,,,,,appliances kitchen refrigerators,lg,41.666666666666664,0
,,,,appliances.personal.scales,polaris,,,,,appliances personal scales,polaris,46.15384615384615,0
,,,,electronics.video.tv,samsung,,,,,electronics video tv,samsung,31.999999999999996,0
,,,,computers.components.cpu,intel,,,,,computers components cpu,intel,50.0,0
,,,,,philips,,,,,,philips,46.15384615384615,0
,,,,computers.notebook,asus,,,,,computers notebook,asus,45.45454545454546,0
,,,,computers.peripherals.monitor,samsung,,,,,computers peripherals monitor,samsung,42.85714285714286,0
,,,,computers.peripherals.printer,epson,,,,,computers peripherals printer,epson,60.0,0
,,,,,sbs,,,,,,sbs,50.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,60.0,0
,,,,,geyzer,,,,,,geyzer,25.0,0
,,,,appliances.kitchen.kettle,tefal,,,,,appliances kitchen kettle,tefal,60.0,0
,,,,computers.components.memory,kingston,,,,,computers components memory,kingston,42.85714285714286,0
,,,,electronics.clocks,apple,,,,,electronics clocks,apple,40.0,0
,,,,electronics.video.tv,ava,,,,,electronics video tv,ava,33.333333333333336,0
,,,,,barjher,,,,,,barjher,42.85714285714286,0
,,,,country_yard.weather_station,beurer,,,,,country yard weather station,beurer,46.15384615384615,0
,,,,appliances.kitchen.blender,polaris,,,,,appliances kitchen blender,polaris,46.15384615384615,0
,,,,,schwiizer,,,,,,schwiizer,28.57142857142857,0
,,,,appliances.personal.scales,scarlett,,,,,appliances personal scales,scarlett,41.666666666666664,0
,,,,appliances.kitchen.refrigerators,caso,,,,,appliances kitchen refrigerators,caso,41.666666666666664,0
,,,,,samsung,,,,,,samsung,28.57142857142857,0
,,,,electronics.smartphone,nokia,,,,,electronics smartphone,nokia,60.0,0
,,,,electronics.smartphone,vivo,,,,,electronics smartphone,vivo,60.0,0
,,,,electronics.tablet,samsung,,,,,electronics tablet,samsung,31.999999999999996,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,60.0,0
,,,,accessories.bag,kingston,,,,,accessories bag,kingston,40.0,0
,,,,computers.peripherals.keyboard,,,,,,computers peripherals keyboard,,42.85714285714286,0
,,,,computers.peripherals.monitor,aoc,,,,,computers peripherals monitor,aoc,42.85714285714286,0
,,,,computers.peripherals.mouse,logitech,,,,,computers peripherals mouse,logitech,46.15384615384615,0
,,,,appliances.iron,tefal,,,,,appliances iron,tefal,60.0,0
,,,,appliances.kitchen.mixer,maxwell,,,,,appliances kitchen mixer,maxwell,41.666666666666664,0
,,,,,maxwell,,,,,,maxwell,28.57142857142857,0
,,,,computers.peripherals.mouse,,,,,,computers peripherals mouse,,42.85714285714286,0
,,,,,maestro,,,,,,maestro,44.44444444444444,0
,,,,appliances.kitchen.kettle,vitek,,,,,appliances kitchen kettle,vitek,41.666666666666664,0
,,,,electronics.telephone,panasonic,,,,,electronics telephone,panasonic,60.86956521739131,0
,,,,appliances.kitchen.meat_grinder,moulinex,,,,,appliances kitchen meat grinder,moulinex,50.0,0
,,,,,bork,,,,,,bork,33.333333333333336,0
,,,,,polaris,,,,,,polaris,46.15384615384615,0
,,,,appliances.personal.hair_cutter,imetec,,,,,appliances personal hair cutter,imetec,41.666666666666664,0
,,,,,sjcam,,,,,,sjcam,33.333333333333336,0
,,,,,braun,,,,,,braun,33.333333333333336,0
,,,,appliances.environment.air_heater,ava,,,,,appliances environment air heater,ava,51.85185185185186,0
,,,,,sony,,,,,,sony,50.0,0
,,,,computers.notebook,lenovo,,,,,computers notebook,lenovo,50.0,0
,,,,,redmond,,,,,,redmond,57.14285714285714,0
,,,,electronics.smartphone,xiaomi,,,,,electronics smartphone,xiaomi,60.0,0
,,,,kids.skates,globber,,,,,kids skates,globber,36.36363636363637,0
,,,,appliances.kitchen.washer,samsung,,,,,appliances kitchen washer,samsung,46.15384615384615,0
,,,,appliances.kitchen.blender,,,,,,appliances kitchen blender,,43.47826086956522,0
,,,,appliances.kitchen.meat_grinder,philips,,,,,appliances kitchen meat grinder,philips,46.15384615384615,0
,,,,furniture.kitchen.table,,,,,,furniture kitchen table,,42.85714285714286,0
,,,,furniture.kitchen.table,rondell,,,,,furniture kitchen table,rondell,54.54545454545454,0
,,,,appliances.kitchen.microwave,samsung,,,,,appliances kitchen microwave,samsung,41.666666666666664,0
,,,,,iqos,,,,,,iqos,50.0,0
,,,,,lavazza,,,,,,lavazza,14.28571428571429,0
,,,,computers.peripherals.mouse,razer,,,,,computers peripherals mouse,razer,42.85714285714286,0
,,,,computers.peripherals.mouse,delux,,,,,computers peripherals mouse,delux,42.85714285714286,0
,,,,appliances.kitchen.microwave,ava,,,,,appliances kitchen microwave,ava,41.666666666666664,0
,,,,appliances.kitchen.mixer,polaris,,,,,appliances kitchen mixer,polaris,46.15384615384615,0
,,,,electronics.tablet,prestigio,,,,,electronics tablet,prestigio,40.0,0
,,,,,ausini,,,,,,ausini,33.333333333333336,0
,,,,furniture.bedroom.pillow,rastar,,,,,furniture bedroom pillow,rastar,42.85714285714286,0
,,,,computers.peripherals.mouse,steelseries,,,,,computers peripherals mouse,steelseries,42.85714285714286,0
,,,,appliances.kitchen.kettle,philips,,,,,appliances kitchen kettle,philips,46.15384615384615,0
,,,,computers.notebook,microlab,,,,,computers notebook,microlab,45.45454545454546,0
,,,,electronics.telephone,nokia,,,,,electronics telephone,nokia,60.86956521739131,0
,,,,appliances.environment.vacuum,thomas,,,,,appliances environment vacuum,thomas,54.54545454545454,0
,,,,computers.peripherals.mouse,trust,,,,,computers peripherals mouse,trust,42.85714285714286,0
,,,,appliances.environment.water_heater,ariston,,,,,appliances environment water heater,ariston,50.0,0
,,,,furniture.living_room.shelving,fissman,,,,,furniture living room shelving,fissman,40.0,0
,,,,appliances.personal.hair_cutter,philips,,,,,appliances personal hair cutter,philips,46.15384615384615,0
,,,,accessories.bag,samsung,,,,,accessories bag,samsung,31.999999999999996,0
,,,,computers.components.cooler,ship,,,,,computers components cooler,ship,42.85714285714286,0
,,,,appliances.environment.vacuum,samsung,,,,,appliances environment vacuum,samsung,42.85714285714286,0
,,,,computers.peripherals.mouse,bloody,,,,,computers peripherals mouse,bloody,42.85714285714286,0
,,,,computers.peripherals.joystick,sony,,,,,computers peripherals joystick,sony,50.0,0
,,,,computers.peripherals.printer,hp,,,,,computers peripherals printer,hp,50.0,0
,,,,computers.network.router,tp-link,,,,,computers network router,tp link,38.46153846153846,0
,,,,appliances.kitchen.blender,maxwell,,,,,appliances kitchen blender,maxwell,43.47826086956522,0
,,,,computers.components.hdd,toshiba,,,,,computers components hdd,toshiba,47.61904761904761,0
,,,,computers.components.cooler,hp,,,,,computers components cooler,hp,50.0,0
,,,,,ava,,,,,,ava,33.333333333333336,0
,,,,appliances.personal.scales,vitek,,,,,appliances personal scales,vitek,41.666666666666664,0
,,,,appliances.kitchen.hood,samsung,,,,,appliances kitchen hood,samsung,41.666666666666664,0
,,,,appliances.personal.scales,ava,,,,,appliances personal scales,ava,41.666666666666664,0
,,,,,akvafor,,,,,,akvafor,28.57142857142857,0
,,,,,jandeks,,,,,,jandeks,60.0,0
,,,,,technodom,,,,,,technodom,44.44444444444444,0
,,,,,beurer,,,,,,beurer,25.0,0
,,,,computers.peripherals.mouse,x-game,,,,,computers peripherals mouse,x game,42.85714285714286,0
,,,,,e.gov,,,,,,e gov,28.57142857142857,0
,,,,,apple,,,,,,apple,40.0,0
,,,,electronics.clocks,samsung,,,,,electronics clocks,samsung,31.999999999999996,0
,,,,electronics.video.tv,lg,,,,,electronics video tv,lg,31.999999999999996,0
,,,,appliances.ironing_board,perilla,,,,,appliances ironing board,perilla,41.666666666666664,0
,,,,computers.peripherals.joystick,xbox,,,,,computers peripherals joystick,xbox,42.85714285714286,0
,,,,appliances.kitchen.kettle,redmond,,,,,appliances kitchen kettle,redmond,57.14285714285714,0
,,,,,usams,,,,,,usams,33.333333333333336,0
,,,,appliances.kitchen.blender,redmond,,,,,appliances kitchen blender,redmond,57.14285714285714,0
,,,,apparel.glove,xbox,,,,,apparel glove,xbox,38.095238095238095,0
,,,,stationery.battery,varta,,,,,stationery battery,varta,45.45454545454546,0
,,,,,xiaomi,,,,,,xiaomi,33.333333333333336,0
,,,,appliances.kitchen.refrigerators,beko,,,,,appliances kitchen refrigerators,beko,41.666666666666664,0
,,,,construction.tools.screw,samsung,,,,,construction tools screw,samsung,33.333333333333336,0
,,,,furniture.kitchen.table,polaris,,,,,furniture kitchen table,polaris,46.15384615384615,0
,,,,appliances.kitchen.blender,moulinex,,,,,appliances kitchen blender,moulinex,50.0,0
,,,,furniture.bedroom.bed,muljhtidom,,,,,furniture bedroom bed,muljhtidom,42.85714285714286,0
,,,,furniture.living_room.shelving,muljhtidom,,,,,furniture living room shelving,muljhtidom,40.0,0
,,,,computers.peripherals.keyboard,logitech,,,,,computers peripherals keyboard,logitech,46.15384615384615,0
,,,,computers.peripherals.mouse,genius,,,,,computers peripherals mouse,genius,50.0,0
,,,,computers.components.hdd,samsung,,,,,computers components hdd,samsung,47.61904761904761,0
,,,,stationery.cartrige,hp,,,,,stationery cartrige,hp,50.0,0
,,,,appliances.iron,maxwell,,,,,appliances iron,maxwell,41.666666666666664,0
,,,,,fissman,,,,,,fissman,28.57142857142857,0
,,,,,apollo,,,,,,apollo,50.0,0
,,,,appliances.environment.air_conditioner,beko,,,,,appliances environment air conditioner,beko,43.47826086956522,0
,,,,construction.tools.screw,sbs,,,,,construction tools screw,sbs,50.0,0
,,,,appliances.kitchen.blender,braun,,,,,appliances kitchen blender,braun,43.47826086956522,0
,,,,appliances.kitchen.grill,tefal,,,,,appliances kitchen grill,tefal,60.0,0
,,,,computers.components.cpu,kenwood,,,,,computers components cpu,kenwood,44.44444444444444,0
,,,,,vitek,,,,,,vitek,40.0,0
,,,,computers.network.router,altel,,,,,computers network router,altel,40.0,0
,,,,computers.peripherals.mouse,hyperx,,,,,computers peripherals mouse,hyperx,42.85714285714286,0
,,,,computers.peripherals.keyboard,hyperx,,,,,computers peripherals keyboard,hyperx,42.85714285714286,0
,,,,computers.peripherals.monitor,lg,,,,,computers peripherals monitor,lg,42.85714285714286,0
,,,,furniture.living_room.shelving,apollo,,,,,furniture living room shelving,apollo,50.0,0
,,,,appliances.environment.air_conditioner,ava,,,,,appliances environment air conditioner,ava,43.47826086956522,0
,,,,appliances.environment.air_conditioner,lg,,,,,appliances environment air conditioner,lg,43.47826086956522,0
,,,,computers.peripherals.keyboard,trust,,,,,computers peripherals keyboard,trust,42.85714285714286,0
,,,,appliances.environment.water_heater,thermex,,,,,appliances environment water heater,thermex,50.0,0
,,,,furniture.kitchen.table,philips,,,,,furniture kitchen table,philips,46.15384615384615,0
,,,,appliances.personal.massager,gezatone,,,,,appliances personal massager,gezatone,62.5,0
,,,,appliances.kitchen.mixer,bosch,,,,,appliances kitchen mixer,bosch,44.44444444444444,0
,,,,,rowenta,,,,,,rowenta,42.85714285714286,0
,,,,appliances.kitchen.meat_grinder,,,,,,appliances kitchen meat grinder,,42.85714285714286,0
,,,,,inhouse,,,,,,inhouse,50.0,0
,,,,appliances.personal.massager,polaris,,,,,appliances personal massager,polaris,46.15384615384615,0
,,,,appliances.environment.vacuum,bosch,,,,,appliances environment vacuum,bosch,44.44444444444444,0
,,,,furniture.kitchen.table,tefal,,,,,furniture kitchen table,tefal,60.0,0
,,,,furniture.kitchen.table,berghoff,,,,,furniture kitchen table,berghoff,42.85714285714286,0
,,,,appliances.kitchen.toster,bosch,,,,,appliances kitchen toster,bosch,44.44444444444444,0
,,,,furniture.living_room.shelving,inhouse,,,,,furniture living room shelving,inhouse,50.0,0
,,,,appliances.kitchen.kettle,polaris,,,,,appliances kitchen kettle,polaris,46.15384615384615,0
,,,,appliances.environment.fan,polaris,,,,,appliances environment fan,polaris,50.0,0
,,,,stationery.paper,svetocopy,,,,,stationery paper,svetocopy,45.45454545454546,0
,,,,computers.peripherals.keyboard,genius,,,,,computers peripherals keyboard,genius,50.0,0
,,,,appliances.iron,scarlett,,,,,appliances iron,scarlett,41.666666666666664,0
,,,,,moulinex,,,,,,moulinex,50.0,0
,,,,appliances.personal.massager,philips,,,,,appliances personal massager,philips,46.15384615384615,0
,,,,appliances.kitchen.kettle,ava,,,,,appliances kitchen kettle,ava,41.666666666666664,0
,,,,computers.peripherals.keyboard,bloody,,,,,computers peripherals keyboard,bloody,42.85714285714286,0
,,,,appliances.personal.hair_cutter,polaris,,,,,appliances personal hair cutter,polaris,46.15384615384615,0
,,,,computers.notebook,apple,,,,,computers notebook,apple,45.45454545454546,0
,,,,appliances.kitchen.refrigerators,birjusa,,,,,appliances kitchen refrigerators,birjusa,41.666666666666664,0
,,,,,peterhof,,,,,,peterhof,42.85714285714286,0
,,,,computers.network.router,d-link,,,,,computers network router,d link,38.46153846153846,0
,,,,computers.notebook,china,,,,,computers notebook,china,45.45454545454546,0
,,,,appliances.iron,vitek,,,,,appliances iron,vitek,41.666666666666664,0
,,,,,muljhtidom,,,,,,muljhtidom,30.000000000000004,0
,,,,,delonghi,,,,,,delonghi,40.0,0
,,,,appliances.environment.vacuum,karcher,,,,,appliances environment vacuum,karcher,42.85714285714286,0
,,,,computers.notebook,hp,,,,,computers notebook,hp,50.0,0
,,,,computers.peripherals.printer,canon,,,,,computers peripherals printer,canon,57.14285714285714,0
,,,,stationery.cartrige,canon,,,,,stationery cartrige,canon,57.14285714285714,0
,,,,,cremesso,,,,,,cremesso,40.0,0
,,,,computers.notebook,trust,,,,,computers notebook,trust,45.45454545454546,0
,,,,computers.gaming,sony,,,,,computers gaming,sony,50.0,0
,,,,,toro,,,,,,toro,33.333333333333336,0
,,,,computers.components.cooler,moshi,,,,,computers components cooler,moshi,44.44444444444444,0
,,,,computers.components.memory,zeppelin,,,,,computers components memory,zeppelin,42.85714285714286,0
,,,,,gopro,,,,,,gopro,40.0,0
,,,,appliances.kitchen.kettle,,,,,,appliances kitchen kettle,,41.666666666666664,0
,,,,,deluxe,,,,,,deluxe,33.333333333333336,0
,,,,computers.components.hdd,portcase,,,,,computers components hdd,portcase,47.61904761904761,0
,,,,stationery.paper,deluxe,,,,,stationery paper,deluxe,45.45454545454546,0
,,,,construction.tools.screw,huawei,,,,,construction tools screw,huawei,36.36363636363637,0
,,,,electronics.smartphone,oppo,,,,,electronics smartphone,oppo,60.0,0
,,,,stationery.cartrige,epson,,,,,stationery cartrige,epson,60.0,0
,,,,appliances.environment.vacuum,philips,,,,,appliances environment vacuum,philips,46.15384615384615,0
,,,,appliances.kitchen.coffee_machine,polaris,,,,,appliances kitchen coffee machine,polaris,46.15384615384615,0
,,,,appliances.kitchen.washer,hotpoint-ariston,,,,,appliances kitchen washer,hotpoint ariston,50.0,0
,,,,electronics.telephone,pgytech,,,,,electronics telephone,pgytech,60.86956521739131,0
,,,,computers.components.hdd,,,,,,computers components hdd,,47.61904761904761,0
,,,,,rondell,,,,,,rondell,54.54545454545454,0
,,,,computers.peripherals.camera,logitech,,,,,computers peripherals camera,logitech,46.15384615384615,0
,,,,,glasslock,,,,,,glasslock,23.529411764705888,0
,,,,furniture.living_room.shelving,berghoff,,,,,furniture living room shelving,berghoff,40.0,0
,,,,,krups,,,,,,krups,33.333333333333336,0
,,,,electronics.video.tv,sony,,,,,electronics video tv,sony,50.0,0
,,,,,filtero,,,,,,filtero,30.76923076923077,0
,,,,computers.peripherals.scanner,epson,,,,,computers peripherals scanner,epson,60.0,0
,,,,electronics.tablet,apple,,,,,electronics tablet,apple,40.0,0
,,,,appliances.kitchen.microwave,lg,,,,,appliances kitchen microwave,lg,41.666666666666664,0
,,,,,imetec,,,,,,imetec,33.333333333333336,0
,,,,appliances.environment.air_conditioner,samsung,,,,,appliances environment air conditioner,samsung,43.47826086956522,0
,,,,stationery.paper,,,,,,stationery paper,,45.45454545454546,0
,,,,,jetpik,,,,,,jetpik,33.333333333333336,0
,,,,appliances.personal.massager,beurer,,,,,appliances personal massager,beurer,41.666666666666664,0
,,,,furniture.living_room.chair,dxracer,,,,,furniture living room chair,dxracer,37.03703703703704,0
,,,,appliances.kitchen.washer,lg,,,,,appliances kitchen washer,lg,46.15384615384615,0
,,,,computers.peripherals.keyboard,delux,,,,,computers peripherals keyboard,delux,42.85714285714286,0
,,,,computers.components.power_supply,cougar,,,,,computers components power supply,cougar,50.0,0
,,,,appliances.environment.vacuum,tefal,,,,,appliances environment vacuum,tefal,60.0,0
,,,,stationery.cartrige,europrint,,,,,stationery cartrige,europrint,45.45454545454546,0
,,,,stationery.battery,duracell,,,,,stationery battery,duracell,45.45454545454546,0
,,,,computers.peripherals.keyboard,rapoo,,,,,computers peripherals keyboard,rapoo,60.0,0
,,,,appliances.kitchen.refrigerators,indesit,,,,,appliances kitchen refrigerators,indesit,60.0,0
,,,,appliances.iron,philips,,,,,appliances iron,philips,46.15384615384615,0
,,,,appliances.personal.hair_cutter,rowenta,,,,,appliances personal hair cutter,rowenta,42.85714285714286,0
,,,,computers.components.power_supply,deepcool,,,,,computers components power supply,deepcool,50.0,0
,,,,computers.components.cooler,deepcool,,,,,computers components cooler,deepcool,42.85714285714286,0
,,,,,rivacase,,,,,,rivacase,25.0,0
,,,,,dji,,,,,,dji,33.333333333333336,0
,,,,stationery.battery,camelion,,,,,stationery battery,camelion,45.45454545454546,0
,,,,electronics.audio.microphone,trust,,,,,electronics audio microphone,trust,60.0,0
,,,,appliances.personal.scales,maxwell,,,,,appliances personal scales,maxwell,41.666666666666664,0
,,,,appliances.kitchen.toster,philips,,,,,appliances kitchen toster,philips,46.15384615384615,0
,,,,electronics.tablet,lenovo,,,,,electronics tablet,lenovo,50.0,0
,,,,construction.tools.screw,ava,,,,,construction tools screw,ava,33.333333333333336,0
,,,,appliances.kitchen.hood,jetair,,,,,appliances kitchen hood,jetair,41.666666666666664,0
,,,,appliances.iron,polaris,,,,,appliances iron,polaris,46.15384615384615,0
,,,,apparel.trousers,ggg,,,,,apparel trousers,ggg,36.36363636363637,0
,,,,computers.peripherals.mouse,rapoo,,,,,computers peripherals mouse,rapoo,60.0,0
,,,,medicine.tools.tonometer,philips,,,,,medicine tools tonometer,philips,46.15384615384615,0
,,,,appliances.kitchen.blender,philips,,,,,appliances kitchen blender,philips,46.15384615384615,0
,,,,appliances.kitchen.meat_grinder,aksion,,,,,appliances kitchen meat grinder,aksion,50.0,0
,,,,appliances.environment.vacuum,lg,,,,,appliances environment vacuum,lg,42.85714285714286,0
,,,,appliances.kitchen.oven,hansa,,,,,appliances kitchen oven,hansa,60.0,0
,,,,appliances.kitchen.hood,hansa,,,,,appliances kitchen hood,hansa,60.0,0
,,,,appliances.kitchen.dishwasher,hansa,,,,,appliances kitchen dishwasher,hansa,60.0,0
,,,,electronics.audio.microphone,hyperx,,,,,electronics audio microphone,hyperx,60.0,0
,,,,computers.peripherals.mouse,zowie,,,,,computers peripherals mouse,zowie,44.44444444444444,0
,,,,apparel.shirt,ggg,,,,,apparel shirt,ggg,38.095238095238095,0
,,,,appliances.kitchen.blender,vitek,,,,,appliances kitchen blender,vitek,43.47826086956522,0
,,,,appliances.personal.scales,beurer,,,,,appliances personal scales,beurer,41.666666666666664,0
,,,,electronics.audio.microphone,,,,,,electronics audio microphone,,60.0,0
,,,,appliances.kitchen.refrigerators,samsung,,,,,appliances kitchen refrigerators,samsung,41.666666666666664,0
,,,,appliances.kitchen.washer,midea,,,,,appliances kitchen washer,midea,46.15384615384615,0
,,,,computers.notebook,ipower,,,,,computers notebook,ipower,50.0,0
,,,,appliances.environment.air_heater,polaris,,,,,appliances environment air heater,polaris,51.85185185185186,0
,,,,,babyliss,,,,,,babyliss,25.0,0
,,,,appliances.kitchen.hood,bosch,,,,,appliances kitchen hood,bosch,44.44444444444444,0
,,,,computers.network.router,asus,,,,,computers network router,asus,40.0,0
,,,,,ritmix,,,,,,ritmix,22.22222222222222,0
,,,,construction.tools.screw,apple,,,,,construction tools screw,apple,40.0,0
,,,,furniture.kitchen.chair,rondell,,,,,furniture kitchen chair,rondell,54.54545454545454,0
,,,,computers.peripherals.printer,kyocera,,,,,computers peripherals printer,kyocera,42.85714285714286,0
,,,,,transcend,,,,,,transcend,35.29411764705882,0
,,,,,lumax,,,,,,lumax,19.999999999999996,0
,,,,,advantek,,,,,,advantek,50.0,0
,,,,appliances.kitchen.kettle,bosch,,,,,appliances kitchen kettle,bosch,44.44444444444444,0
,,,,,perilla,,,,,,perilla,30.76923076923077,0
,,,,,lihom,,,,,,lihom,40.0,0
,,,,,ecocool,,,,,,ecocool,28.57142857142857,0
