title,categories,manufacturer,brand,category_code,brand01,title_clean,categories_clean,manufacturer_clean,brand_clean,category_code_clean,brand01_clean,max_match_score,match_count
"Sony Wireless Over-Ear Headphones with LDAC & Hi-Res (2025), 40h Battery",electronics > headphones,Sony,Sony,,,sony wireless over ear headphones with ldac   hi res  2025  40h battery,electronics   headphones,sony,sony,,,59.25925925925925,0
Fitbit Active 49mm Smartwatch (2024) with SpO2 & AMOLED,electronics > watches,Fitbit,Fitbit,,,fitbit active 49mm smartwatch  2024  with spo2   amoled,electronics   watches,fitbit,fitbit,,,41.666666666666664,0
"Xiaomi 75"" 8K Mini-LED Fire TV Series 7 (2025)",electronics > televisions,Xiaomi,Xiaomi,,,xiaomi 75  8k mini led fire tv series 7  2025,electronics   televisions,xiaomi,xiaomi,,,44.44444444444444,0
OnePlus 23 Plus 256GB/8GB 5G Smartphone (2024),electronics > mobile phones,OnePlus,OnePlus,,,oneplus 23 plus 256gb 8gb 5g smartphone  2024,electronics   mobile phones,oneplus,oneplus,,,72.72727272727273,0
"JBL Wireless Over-Ear Headphones with Spatial Audio & Hi-Res (2023), 30h Battery",electronics > headphones,JBL,JBL,,,jbl wireless over ear headphones with spatial audio   hi res  2023  30h battery,electronics   headphones,jbl,jbl,,,59.25925925925925,0
Coros Gen 8 42mm Smartwatch (2025) with GPS + Cellular & ECG,electronics > watches,Coros,Coros,,,coros gen 8 42mm smartwatch  2025  with gps   cellular   ecg,electronics   watches,coros,coros,,,44.44444444444444,0
"Vizio 55"" 4K Mini-LED Google TV Series 6 (2024)",electronics > televisions,Vizio,Vizio,,,vizio 55  4k mini led google tv series 6  2024,electronics   televisions,vizio,vizio,,,44.44444444444444,0
OnePlus 14 Ultra 64GB/16GB 5G Smartphone (2023),electronics > mobile phones,OnePlus,OnePlus,,,oneplus 14 ultra 64gb 16gb 5g smartphone  2023,electronics   mobile phones,oneplus,oneplus,,,72.72727272727273,0
"Apple Wireless Over-Ear Headphones with ANC & Low-Latency (2025), 30h Battery",electronics > headphones,Apple,Apple,,,apple wireless over ear headphones with anc   low latency  2025  30h battery,electronics   headphones,apple,apple,,,100.0,0
Garmin Trail 45mm Smartwatch (2025) with GPS & ECG,electronics > watches,Garmin,Garmin,,,garmin trail 45mm smartwatch  2025  with gps   ecg,electronics   watches,garmin,garmin,,,41.666666666666664,0
"Hisense 65"" 8K OLED webOS Series 5 (2023)",electronics > televisions,Hisense,Hisense,,,hisense 65  8k oled webos series 5  2023,electronics   televisions,hisense,hisense,,,50.0,0
Vivo 25 Plus 64GB/4GB 5G Smartphone (2024),electronics > mobile phones,Vivo,Vivo,,,vivo 25 plus 64gb 4gb 5g smartphone  2024,electronics   mobile phones,vivo,vivo,,,72.0,0
"Anker Wireless Over-Ear Headphones with Low-Latency & ANC (2023), 24h Battery",electronics > headphones,Anker,Anker,,,anker wireless over ear headphones with low latency   anc  2023  24h battery,electronics   headphones,anker,anker,,,59.25925925925925,0
Google Active 40mm Smartwatch (2025) with GPS + Cellular & GPS,electronics > watches,Google,Google,,,google active 40mm smartwatch  2025  with gps   cellular   gps,electronics   watches,google,google,,,41.666666666666664,0
"Philips 75"" 8K QLED Tizen Series 7 (2024)",electronics > televisions,Philips,Philips,,,philips 75  8k qled tizen series 7  2024,electronics   televisions,philips,philips,,,46.15384615384615,0
Sony 18 Ultra 64GB/16GB 5G Smartphone (2025),electronics > mobile phones,Sony,Sony,,,sony 18 ultra 64gb 16gb 5g smartphone  2025,electronics   mobile phones,sony,sony,,,72.0,0
"Bose Wireless Over-Ear Headphones with Spatial Audio & Hi-Res (2025), 30h Battery",electronics > headphones,Bose,Bose,,,bose wireless over ear headphones with spatial audio   hi res  2025  30h battery,electronics   headphones,bose,bose,,,59.25925925925925,0
Samsung Classic 42mm Smartwatch (2023) with GPS + Cellular & SpO2,electronics > watches,Samsung,Samsung,,,samsung classic 42mm smartwatch  2023  with gps   cellular   spo2,electronics   watches,samsung,samsung,,,41.666666666666664,0
"Sony 43"" 8K OLED Fire TV Series 8 (2025)",electronics > televisions,Sony,Sony,,,sony 43  8k oled fire tv series 8  2025,electronics   televisions,sony,sony,,,50.0,0
Vivo 12 Pro 256GB/8GB 5G Smartphone (2025),electronics > mobile phones,Vivo,Vivo,,,vivo 12 pro 256gb 8gb 5g smartphone  2025,electronics   mobile phones,vivo,vivo,,,72.0,0
"Anker Wireless Over-Ear Headphones with Spatial Audio & Hi-Res (2025), 30h Battery",electronics > headphones,Anker,Anker,,,anker wireless over ear headphones with spatial audio   hi res  2025  30h battery,electronics   headphones,anker,anker,,,59.25925925925925,0
Google Trail 42mm Smartwatch (2025) with Heart Rate & GPS,electronics > watches,Google,Google,,,google trail 42mm smartwatch  2025  with heart rate   gps,electronics   watches,google,google,,,50.0,0
"TCL 85"" 8K QLED Google TV Series 5 (2023)",electronics > televisions,TCL,TCL,,,tcl 85  8k qled google tv series 5  2023,electronics   televisions,tcl,tcl,,,44.44444444444444,0
Xiaomi 24 Ultra 256GB/12GB 5G Smartphone (2023),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 24 ultra 256gb 12gb 5g smartphone  2023,electronics   mobile phones,xiaomi,xiaomi,,,72.0,0
"Anker Wireless In-Ear Headphones with LDAC & Multipoint (2025), 30h Battery",electronics > headphones,Anker,Anker,,,anker wireless in ear headphones with ldac   multipoint  2025  30h battery,electronics   headphones,anker,anker,,,62.5,0
Coros Pro 45mm Smartwatch (2023) with GPS & SpO2,electronics > watches,Coros,Coros,,,coros pro 45mm smartwatch  2023  with gps   spo2,electronics   watches,coros,coros,,,44.44444444444444,0
"Philips 85"" 8K Mini-LED Smart TV Series 6 (2023)",electronics > televisions,Philips,Philips,,,philips 85  8k mini led smart tv series 6  2023,electronics   televisions,philips,philips,,,46.15384615384615,0
Huawei 25 Max 64GB/8GB 5G Smartphone (2025),electronics > mobile phones,Huawei,Huawei,,,huawei 25 max 64gb 8gb 5g smartphone  2025,electronics   mobile phones,huawei,huawei,,,72.0,0
"Sony Wireless Over-Ear Headphones with Multipoint & Low-Latency (2024), 60h Battery",electronics > headphones,Sony,Sony,,,sony wireless over ear headphones with multipoint   low latency  2024  60h battery,electronics   headphones,sony,sony,,,59.25925925925925,0
Huawei Classic 47mm Smartwatch (2023) with Heart Rate & ECG,electronics > watches,Huawei,Huawei,,,huawei classic 47mm smartwatch  2023  with heart rate   ecg,electronics   watches,huawei,huawei,,,42.85714285714286,0
"Vizio 55"" 8K OLED webOS Series 5 (2025)",electronics > televisions,Vizio,Vizio,,,vizio 55  8k oled webos series 5  2025,electronics   televisions,vizio,vizio,,,44.44444444444444,0
Xiaomi 17 Plus 512GB/8GB 5G Smartphone (2025),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 17 plus 512gb 8gb 5g smartphone  2025,electronics   mobile phones,xiaomi,xiaomi,,,72.0,0
"Audio-Technica Wireless In-Ear Headphones with ANC & Multipoint (2024), 20h Battery",electronics > headphones,Audio-Technica,Audio-Technica,,,audio technica wireless in ear headphones with anc   multipoint  2024  20h battery,electronics   headphones,audio technica,audio technica,,,62.5,0
Huawei Active 40mm Smartwatch (2023) with Heart Rate & SpO2,electronics > watches,Huawei,Huawei,,,huawei active 40mm smartwatch  2023  with heart rate   spo2,electronics   watches,huawei,huawei,,,48.275862068965516,0
"Xiaomi 65"" 4K OLED Google TV Series 7 (2025)",electronics > televisions,Xiaomi,Xiaomi,,,xiaomi 65  4k oled google tv series 7  2025,electronics   televisions,xiaomi,xiaomi,,,44.44444444444444,0
Sony 24 Plus 512GB/4GB 5G Smartphone (2023),electronics > mobile phones,Sony,Sony,,,sony 24 plus 512gb 4gb 5g smartphone  2023,electronics   mobile phones,sony,sony,,,72.0,0
"Apple Wireless In-Ear Headphones with Hi-Res & LDAC (2025), 40h Battery",electronics > headphones,Apple,Apple,,,apple wireless in ear headphones with hi res   ldac  2025  40h battery,electronics   headphones,apple,apple,,,100.0,0
Suunto Sport 40mm Smartwatch (2023) with ECG & SpO2,electronics > watches,Suunto,Suunto,,,suunto sport 40mm smartwatch  2023  with ecg   spo2,electronics   watches,suunto,suunto,,,50.0,0
"Sony 55"" 8K LED Smart TV Series 11 (2023)",electronics > televisions,Sony,Sony,,,sony 55  8k led smart tv series 11  2023,electronics   televisions,sony,sony,,,50.0,0
Samsung 19 Lite 128GB/12GB 5G Smartphone (2025),electronics > mobile phones,Samsung,Samsung,,,samsung 19 lite 128gb 12gb 5g smartphone  2025,electronics   mobile phones,samsung,samsung,,,72.0,0
"Apple Wireless In-Ear Headphones with Spatial Audio & LDAC (2024), 40h Battery",electronics > headphones,Apple,Apple,,,apple wireless in ear headphones with spatial audio   ldac  2024  40h battery,electronics   headphones,apple,apple,,,100.0,0
Suunto Classic 45mm Smartwatch (2024) with SpO2 & GPS + Cellular,electronics > watches,Suunto,Suunto,,,suunto classic 45mm smartwatch  2024  with spo2   gps   cellular,electronics   watches,suunto,suunto,,,50.0,0
"TCL 75"" 4K QLED webOS Series 7 (2024)",electronics > televisions,TCL,TCL,,,tcl 75  4k qled webos series 7  2024,electronics   televisions,tcl,tcl,,,44.44444444444444,0
Infinix 20 Ultra 64GB/8GB 5G Smartphone (2025),electronics > mobile phones,Infinix,Infinix,,,infinix 20 ultra 64gb 8gb 5g smartphone  2025,electronics   mobile phones,infinix,infinix,,,72.0,0
"Apple Wireless In-Ear Headphones with Low-Latency & Multipoint (2024), 24h Battery",electronics > headphones,Apple,Apple,,,apple wireless in ear headphones with low latency   multipoint  2024  24h battery,electronics   headphones,apple,apple,,,100.0,0
Coros Pro 44mm Smartwatch (2025) with AMOLED & SpO2,electronics > watches,Coros,Coros,,,coros pro 44mm smartwatch  2025  with amoled   spo2,electronics   watches,coros,coros,,,50.0,0
"Philips 65"" 4K Mini-LED Fire TV Series 9 (2023)",electronics > televisions,Philips,Philips,,,philips 65  4k mini led fire tv series 9  2023,electronics   televisions,philips,philips,,,46.15384615384615,0
Google 15 Plus 64GB/8GB 5G Smartphone (2025),electronics > mobile phones,Google,Google,,,google 15 plus 64gb 8gb 5g smartphone  2025,electronics   mobile phones,google,google,,,72.0,0
"Anker Wireless In-Ear Headphones with Multipoint & Spatial Audio (2025), 60h Battery",electronics > headphones,Anker,Anker,,,anker wireless in ear headphones with multipoint   spatial audio  2025  60h battery,electronics   headphones,anker,anker,,,62.5,0
Garmin Pro 40mm Smartwatch (2025) with GPS + Cellular & SpO2,electronics > watches,Garmin,Garmin,,,garmin pro 40mm smartwatch  2025  with gps   cellular   spo2,electronics   watches,garmin,garmin,,,41.666666666666664,0
"Panasonic 43"" 4K OLED Roku TV Series 5 (2024)",electronics > televisions,Panasonic,Panasonic,,,panasonic 43  4k oled roku tv series 5  2024,electronics   televisions,panasonic,panasonic,,,44.44444444444444,0
Realme 14 Plus 128GB/4GB 5G Smartphone (2024),electronics > mobile phones,Realme,Realme,,,realme 14 plus 128gb 4gb 5g smartphone  2024,electronics   mobile phones,realme,realme,,,72.0,0
"Apple Wireless On-Ear Headphones with Low-Latency & Multipoint (2023), 60h Battery",electronics > headphones,Apple,Apple,,,apple wireless on ear headphones with low latency   multipoint  2023  60h battery,electronics   headphones,apple,apple,,,100.0,0
Amazfit Gen 8 47mm Smartwatch (2025) with Heart Rate & AMOLED,electronics > watches,Amazfit,Amazfit,,,amazfit gen 8 47mm smartwatch  2025  with heart rate   amoled,electronics   watches,amazfit,amazfit,,,45.16129032258065,0
"Vizio 75"" 4K LED Google TV Series 10 (2025)",electronics > televisions,Vizio,Vizio,,,vizio 75  4k led google tv series 10  2025,electronics   televisions,vizio,vizio,,,44.44444444444444,0
Vivo 15 SE 64GB/12GB 5G Smartphone (2023),electronics > mobile phones,Vivo,Vivo,,,vivo 15 se 64gb 12gb 5g smartphone  2023,electronics   mobile phones,vivo,vivo,,,72.0,0
"SteelSeries Wireless In-Ear Headphones with ANC & Multipoint (2025), 24h Battery",electronics > headphones,SteelSeries,SteelSeries,,,steelseries wireless in ear headphones with anc   multipoint  2025  24h battery,electronics   headphones,steelseries,steelseries,,,62.5,0
Huawei Sport 40mm Smartwatch (2024) with AMOLED & GPS,electronics > watches,Huawei,Huawei,,,huawei sport 40mm smartwatch  2024  with amoled   gps,electronics   watches,huawei,huawei,,,51.61290322580645,0
"Panasonic 55"" 4K OLED Google TV Series 8 (2025)",electronics > televisions,Panasonic,Panasonic,,,panasonic 55  4k oled google tv series 8  2025,electronics   televisions,panasonic,panasonic,,,44.44444444444444,0
Sony 22 Pro 128GB/6GB 5G Smartphone (2023),electronics > mobile phones,Sony,Sony,,,sony 22 pro 128gb 6gb 5g smartphone  2023,electronics   mobile phones,sony,sony,,,72.0,0
"Bowers & Wilkins Wireless On-Ear Headphones with Low-Latency & Hi-Res (2025), 40h Battery",electronics > headphones,Bowers & Wilkins,Bowers & Wilkins,,,bowers   wilkins wireless on ear headphones with low latency   hi res  2025  40h battery,electronics   headphones,bowers   wilkins,bowers   wilkins,,,62.5,0
Garmin Classic 45mm Smartwatch (2024) with ECG & AMOLED,electronics > watches,Garmin,Garmin,,,garmin classic 45mm smartwatch  2024  with ecg   amoled,electronics   watches,garmin,garmin,,,41.666666666666664,0
"Hisense 85"" 8K LED webOS Series 9 (2025)",electronics > televisions,Hisense,Hisense,,,hisense 85  8k led webos series 9  2025,electronics   televisions,hisense,hisense,,,50.0,0
Xiaomi 13 Plus 256GB/16GB 5G Smartphone (2024),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 13 plus 256gb 16gb 5g smartphone  2024,electronics   mobile phones,xiaomi,xiaomi,,,72.0,0
"SteelSeries Wireless On-Ear Headphones with Spatial Audio & LDAC (2024), 40h Battery",electronics > headphones,SteelSeries,SteelSeries,,,steelseries wireless on ear headphones with spatial audio   ldac  2024  40h battery,electronics   headphones,steelseries,steelseries,,,62.5,0
Fitbit Pro 45mm Smartwatch (2024) with GPS & GPS + Cellular,electronics > watches,Fitbit,Fitbit,,,fitbit pro 45mm smartwatch  2024  with gps   gps   cellular,electronics   watches,fitbit,fitbit,,,41.666666666666664,0
"Sharp 55"" 8K Mini-LED Smart TV Series 8 (2025)",electronics > televisions,Sharp,Sharp,,,sharp 55  8k mini led smart tv series 8  2025,electronics   televisions,sharp,sharp,,,44.44444444444444,0
Vivo 12 Max 64GB/16GB 5G Smartphone (2025),electronics > mobile phones,Vivo,Vivo,,,vivo 12 max 64gb 16gb 5g smartphone  2025,electronics   mobile phones,vivo,vivo,,,72.0,0
"Anker Wireless On-Ear Headphones with Hi-Res & Low-Latency (2023), 30h Battery",electronics > headphones,Anker,Anker,,,anker wireless on ear headphones with hi res   low latency  2023  30h battery,electronics   headphones,anker,anker,,,62.5,0
Fitbit Adventure 44mm Smartwatch (2025) with ECG & GPS + Cellular,electronics > watches,Fitbit,Fitbit,,,fitbit adventure 44mm smartwatch  2025  with ecg   gps   cellular,electronics   watches,fitbit,fitbit,,,41.666666666666664,0
"LG 85"" 8K LED Tizen Series 9 (2023)",electronics > televisions,LG,LG,,,lg 85  8k led tizen series 9  2023,electronics   televisions,lg,lg,,,50.0,0
OnePlus 23 Pro 64GB/8GB 5G Smartphone (2024),electronics > mobile phones,OnePlus,OnePlus,,,oneplus 23 pro 64gb 8gb 5g smartphone  2024,electronics   mobile phones,oneplus,oneplus,,,72.72727272727273,0
"HyperX Wireless On-Ear Headphones with Hi-Res & Spatial Audio (2025), 24h Battery",electronics > headphones,HyperX,HyperX,,,hyperx wireless on ear headphones with hi res   spatial audio  2025  24h battery,electronics   headphones,hyperx,hyperx,,,62.5,0
Amazfit Adventure 47mm Smartwatch (2024) with AMOLED & GPS + Cellular,electronics > watches,Amazfit,Amazfit,,,amazfit adventure 47mm smartwatch  2024  with amoled   gps   cellular,electronics   watches,amazfit,amazfit,,,50.0,0
"Vizio 55"" 4K Mini-LED Tizen Series 6 (2023)",electronics > televisions,Vizio,Vizio,,,vizio 55  4k mini led tizen series 6  2023,electronics   televisions,vizio,vizio,,,44.44444444444444,0
Infinix 15 SE 512GB/16GB 5G Smartphone (2024),electronics > mobile phones,Infinix,Infinix,,,infinix 15 se 512gb 16gb 5g smartphone  2024,electronics   mobile phones,infinix,infinix,,,72.0,0
"Bose Wireless On-Ear Headphones with ANC & LDAC (2023), 50h Battery",electronics > headphones,Bose,Bose,,,bose wireless on ear headphones with anc   ldac  2023  50h battery,electronics   headphones,bose,bose,,,62.5,0
Suunto Active 49mm Smartwatch (2025) with ECG & AMOLED,electronics > watches,Suunto,Suunto,,,suunto active 49mm smartwatch  2025  with ecg   amoled,electronics   watches,suunto,suunto,,,50.0,0
"Philips 85"" 4K Mini-LED Fire TV Series 8 (2023)",electronics > televisions,Philips,Philips,,,philips 85  4k mini led fire tv series 8  2023,electronics   televisions,philips,philips,,,46.15384615384615,0
Apple 21 Max 256GB/16GB 5G Smartphone (2023),electronics > mobile phones,Apple,Apple,,,apple 21 max 256gb 16gb 5g smartphone  2023,electronics   mobile phones,apple,apple,,,100.0,0
"SteelSeries Wireless Over-Ear Headphones with Spatial Audio & Multipoint (2024), 60h Battery",electronics > headphones,SteelSeries,SteelSeries,,,steelseries wireless over ear headphones with spatial audio   multipoint  2024  60h battery,electronics   headphones,steelseries,steelseries,,,59.25925925925925,0
Fossil Sport 42mm Smartwatch (2024) with GPS & ECG,electronics > watches,Fossil,Fossil,,,fossil sport 42mm smartwatch  2024  with gps   ecg,electronics   watches,fossil,fossil,,,41.666666666666664,0
"Vizio 43"" 4K LED Roku TV Series 8 (2023)",electronics > televisions,Vizio,Vizio,,,vizio 43  4k led roku tv series 8  2023,electronics   televisions,vizio,vizio,,,44.44444444444444,0
Motorola 17 SE 512GB/16GB 5G Smartphone (2025),electronics > mobile phones,Motorola,Motorola,,,motorola 17 se 512gb 16gb 5g smartphone  2025,electronics   mobile phones,motorola,motorola,,,72.0,0
